board,company,title,location,url,source,ats,id,pay,benchmark
yourator,KlickKlack Communications,Jamf MSP｜資安工程師 Security Engineer,臺北市,https://www.yourator.co/companies/kkco/jobs/38528,yourator,sqlite,38528,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,KlickKlack Communications,KlickConnect｜網路工程師 Network Engineer,臺北市,https://www.yourator.co/companies/kkco/jobs/14997,yourator,sqlite,14997,"NT$ 45,000 - 70,000 (月薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,KlickKlack Communications,KlickConnect｜網路工程師 Network Engineer (Senior),臺北市,https://www.yourator.co/companies/kkco/jobs/44497,yourator,sqlite,44497,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Lawsnote,法學資料處理專員 ( 儲備法學資料分析師 ),新北市,https://www.yourator.co/companies/lawsnote/jobs/22545,yourator,sqlite,22545,"NT$ 500,000 - 700,000 (年薪)",market: no benchmark for this role family
yourator,OakMega 大橡科技,Back-end Engineer 後端工程師,臺北市,https://www.yourator.co/companies/OakMega/jobs/3575,yourator,sqlite,3575,"NT$ 50,000 - 100,000 (月薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,OakMega 大橡科技,Forward Deployed Engineer (FDE) 前端部署工程師,臺北市,https://www.yourator.co/companies/OakMega/jobs/43691,yourator,sqlite,43691,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,OakMega 大橡科技,Frontend Engineer 前端工程師（React Native）,臺北市,https://www.yourator.co/companies/OakMega/jobs/38897,yourator,sqlite,38897,"NT$ 50,000 - 100,000 (月薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,PChome Online 網路家庭,【技術】Android App Engineer,臺北市,https://www.yourator.co/companies/PChome/jobs/40542,yourator,sqlite,40542,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,PChome Online 網路家庭,【技術】數據工程師 Data Engineer,臺北市,https://www.yourator.co/companies/PChome/jobs/40514,yourator,sqlite,40514,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,PChome Online 網路家庭,【技術】自動化軟體測試工程師 SQA Automation Engineer,臺北市,https://www.yourator.co/companies/PChome/jobs/40516,yourator,sqlite,40516,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,PChome Online 網路家庭,【技術】軟體測試工程師 Manual SQA Engineer,臺北市,https://www.yourator.co/companies/PChome/jobs/40517,yourator,sqlite,40517,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,PChome Online 網路家庭,【物流技術】C#工程師,臺北市,https://www.yourator.co/companies/PChome/jobs/40405,yourator,sqlite,40405,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,PChome Online 網路家庭,【經營管理】商業分析師 Business Analyst（專案組）,臺北市,https://www.yourator.co/companies/PChome/jobs/40519,yourator,sqlite,40519,面議（經常性薪資達4萬元）,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
yourator,PChome Online 網路家庭,【經營管理】財務分析專員 Cost Analyst（成本組）,臺北市,https://www.yourator.co/companies/PChome/jobs/42168,yourator,sqlite,42168,面議（經常性薪資達4萬元）,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
yourator,PressPlay,【中央營運】資訊部｜AI專案工程師 AI Project Engineer,臺北市,https://www.yourator.co/companies/PressPlay/jobs/46913,yourator,sqlite,46913,"NT$ 45,000 - 65,000 (月薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,PressPlay,【中央營運】資訊部｜MIS工程師 MIS Engineer,臺北市,https://www.yourator.co/companies/PressPlay/jobs/25370,yourator,sqlite,25370,"NT$ 38,000 - 48,000 (月薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Profet AI 杰倫智能科技股份有限公司,AI 平台可靠性工程師 | SRE / DevOps,臺北市,https://www.yourator.co/companies/profetai/jobs/47576,yourator,sqlite,47576,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,Profet AI 杰倫智能科技股份有限公司,AI/機器學習平台技術服務工程師｜ AI/ML TechSupport Engineer,臺北市,https://www.yourator.co/companies/profetai/jobs/39185,yourator,sqlite,39185,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Profet AI 杰倫智能科技股份有限公司,AI/機器學習研發工程師｜ AI/ML Engineer,臺北市,https://www.yourator.co/companies/profetai/jobs/46746,yourator,sqlite,46746,面議（經常性薪資達4萬元）,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
yourator,Profet AI 杰倫智能科技股份有限公司,Jr. AI Solution Consultant AI解決方案導入顧問,臺北市,https://www.yourator.co/companies/profetai/jobs/39037,yourator,sqlite,39037,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,Profet AI 杰倫智能科技股份有限公司,Presales Consultant｜AI Agent Platform,臺北市,https://www.yourator.co/companies/profetai/jobs/47578,yourator,sqlite,47578,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,Profet AI 杰倫智能科技股份有限公司,前端部屬工程師｜Forward Deployed Engineer（FDE）,臺北市,https://www.yourator.co/companies/profetai/jobs/47495,yourator,sqlite,47495,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Profet AI 杰倫智能科技股份有限公司,後端工程師｜生成式 AI 平台（Java / Python）,臺北市,https://www.yourator.co/companies/profetai/jobs/47711,yourator,sqlite,47711,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,Profet AI 杰倫智能科技股份有限公司,網頁前端開發工程師 (AI/機器學習平台)｜Frontend Engineer (AI/ML Platform),臺北市,https://www.yourator.co/companies/profetai/jobs/47497,yourator,sqlite,47497,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Profet AI 杰倫智能科技股份有限公司,資深AI/機器學習研發工程師｜Senior AI/ML Engineer,臺北市,https://www.yourator.co/companies/profetai/jobs/47420,yourator,sqlite,47420,面議（經常性薪資達4萬元）,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
yourator,Profet AI 杰倫智能科技股份有限公司,資深Python 後端工程師｜ Senior Python Backend Engineer,臺北市,https://www.yourator.co/companies/profetai/jobs/39119,yourator,sqlite,39119,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Profet AI 杰倫智能科技股份有限公司,軟體研發工程師｜ R&D Software Engineer,臺北市,https://www.yourator.co/companies/profetai/jobs/47496,yourator,sqlite,47496,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,SAT. KNOWLEDGE 知識衛星,Android 工程師,新北市,https://www.yourator.co/companies/Sat-Knowledge/jobs/47959,yourator,sqlite,47959,"NT$ 50,000 - 75,000 (月薪)",market: no benchmark for this role family
yourator,SAT. KNOWLEDGE 知識衛星,iOS 工程師,新北市,https://www.yourator.co/companies/Sat-Knowledge/jobs/47961,yourator,sqlite,47961,"NT$ 50,000 - 75,000 (月薪)",market: no benchmark for this role family
yourator,SAT. KNOWLEDGE 知識衛星,前端工程師,新北市,https://www.yourator.co/companies/Sat-Knowledge/jobs/47963,yourator,sqlite,47963,"NT$ 50,000 - 75,000 (月薪)",market: no benchmark for this role family
yourator,SAT. KNOWLEDGE 知識衛星,前端部署工程師 （FDE）,新北市,https://www.yourator.co/companies/Sat-Knowledge/jobs/47964,yourator,sqlite,47964,面議（經常性薪資達4萬元）,market: no benchmark for this role family
