board,company,title,location,url,source,ats,id,pay,benchmark
lever,Binance,Quantitative Researcher (Fresh STEM PhD graduates are welcome),"Hong Kong, Taiwan, Taipei, Asia",https://jobs.lever.co/binance/92d1635d-0a98-4023-b854-b6c7ed07aa35,lever:binance,sqlite,92d1635d-0a98-4023-b854-b6c7ed07aa35,not stated,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus"
lever,Binance,Quantitative Researcher - Option,"Asia, Taiwan, Taipei, South East Asia, UAE, Dubai, Eastern Europe, Hong Kong",https://jobs.lever.co/binance/a13367b2-8bd9-41e1-878f-478cd1539354,lever:binance,sqlite,a13367b2-8bd9-41e1-878f-478cd1539354,not stated,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus"
lever,Binance,Quantitative Trading Strategy Algorithm Engineer,"Hong Kong, Taiwan, Taipei, Australia, Sydney",https://jobs.lever.co/binance/4705b469-bdd0-4822-a272-de7b98a00280,lever:binance,sqlite,4705b469-bdd0-4822-a272-de7b98a00280,not stated,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus"
lever,Binance,Research Analyst — Equity Capital Markets,"Asia, Hong Kong, Taiwan, Taipei, Global",https://jobs.lever.co/binance/e8c3d439-e2a2-4abf-9d0c-789a66340821,lever:binance,sqlite,e8c3d439-e2a2-4abf-9d0c-789a66340821,not stated,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
lever,Binance,Research Scientist - LLM Foundation Models,"Taiwan, Taipei, Australia, Brisbane, Australia, Melbourne, Australia, Sydney, Thailand, Bangkok, South East Asia, Vietna",https://jobs.lever.co/binance/61081858-6041-489c-8e6a-cf9e7a604060,lever:binance,sqlite,61081858-6041-489c-8e6a-cf9e7a604060,not stated,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
lever,Binance,"Risk Control Analyst, Card & ATO Risk","Asia, Australia, Brisbane, Australia, Melbourne, Australia, Sydney, Taiwan, Taipei, Thailand, Bangkok, South East Asia",https://jobs.lever.co/binance/7cb4e36e-0d5e-4e9a-8736-9e713db5360e,lever:binance,sqlite,7cb4e36e-0d5e-4e9a-8736-9e713db5360e,not stated,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
lever,Binance,SOC Engineer (Incident Response & Python Automation),"Asia, Taiwan, Taipei, Hong Kong, UAE, Abu Dhabi",https://jobs.lever.co/binance/d364b698-90b3-4a32-ae97-653dd2735e51,lever:binance,sqlite,d364b698-90b3-4a32-ae97-653dd2735e51,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,SOC Security Engineer,"Asia, Taiwan, Taipei, Hong Kong, UAE, Abu Dhabi",https://jobs.lever.co/binance/922015ad-b6fa-42e2-a8bb-2ea004b4b224,lever:binance,sqlite,922015ad-b6fa-42e2-a8bb-2ea004b4b224,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Senior Algorithmic Trader / Liquidity Researcher,"Taiwan, Taipei",https://jobs.lever.co/binance/08a7954d-65ed-4c3c-9de6-266fb4cbddbc,lever:binance,sqlite,08a7954d-65ed-4c3c-9de6-266fb4cbddbc,not stated,market: no benchmark for this role family
lever,Binance,"Senior Android Engineer, Futures","Asia, Taiwan, Taipei, South East Asia",https://jobs.lever.co/binance/614d983f-57a4-4db3-bb30-48d7a0825221,lever:binance,sqlite,614d983f-57a4-4db3-bb30-48d7a0825221,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Senior Data Analyst (AI Compliance),"Asia, Taiwan, Taipei, Australia, Brisbane, Australia, Melbourne, Australia, Sydney, Vietnam, Ho Chi Minh, Hong Kong",https://jobs.lever.co/binance/74b46a59-997b-4e73-8002-a0ced88ebafb,lever:binance,sqlite,74b46a59-997b-4e73-8002-a0ced88ebafb,not stated,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
lever,Binance,"Senior Data Analyst, Trading","Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/e92d8b5f-0f0a-4569-884f-4f45c8ad024c,lever:binance,sqlite,e92d8b5f-0f0a-4569-884f-4f45c8ad024c,not stated,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
lever,Binance,Senior Evaluation Algorithm Engineer,"Hong Kong, Taiwan, Taipei, Australia, Sydney",https://jobs.lever.co/binance/1605ad62-b3bb-4e5a-9827-b558648840e9,lever:binance,sqlite,1605ad62-b3bb-4e5a-9827-b558648840e9,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Senior Financial AI Engineer (Data & Knowledge Engineering),"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/2ead56aa-19df-4eed-ad80-e7dc2b23397c,lever:binance,sqlite,2ead56aa-19df-4eed-ad80-e7dc2b23397c,not stated,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
lever,Binance,Senior Financial Data Engineer,"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/b3a59fdb-ec6e-494e-8459-d16d4ae1da8f,lever:binance,sqlite,b3a59fdb-ec6e-494e-8459-d16d4ae1da8f,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Senior Frontend Engineer - Stablecoin,"Asia, Taiwan, Taipei, UAE, Dubai",https://jobs.lever.co/binance/d1a13207-95f2-484a-976f-a25593eaa3e9,lever:binance,sqlite,d1a13207-95f2-484a-976f-a25593eaa3e9,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Senior Frontend Engineer - Web3 Wallet,"Asia, Taiwan, Taipei",https://jobs.lever.co/binance/1801f2c6-fee7-4ec2-b37d-b3dd08a3e3ed,lever:binance,sqlite,1801f2c6-fee7-4ec2-b37d-b3dd08a3e3ed,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,"Senior Product Manager, Quant Trading","Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/8916b15f-12ca-46e3-ae88-e62a85f14e1e,lever:binance,sqlite,8916b15f-12ca-46e3-ae88-e62a85f14e1e,not stated,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus"
lever,Binance,"Senior iOS Engineer, Futures","Asia, Taiwan, Taipei",https://jobs.lever.co/binance/fcde5d37-6ed1-4205-9bb2-34c6476eb872,lever:binance,sqlite,fcde5d37-6ed1-4205-9bb2-34c6476eb872,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Smart Contract Security Engineer (Security Audit),"Asia, UAE, Dubai, Taiwan, Taipei",https://jobs.lever.co/binance/0477fd3b-581b-4b1a-a613-264e376d0401,lever:binance,sqlite,0477fd3b-581b-4b1a-a613-264e376d0401,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Software Engineer (AI）,"Taiwan, Taipei, Hong Kong, Asia",https://jobs.lever.co/binance/aee01977-cd15-460a-a0c5-66b0b99fcc8b,lever:binance,sqlite,aee01977-cd15-460a-a0c5-66b0b99fcc8b,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Software Engineer - Blockchain Security (Full-stack),"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/e69a313b-0cf3-41a4-a026-856bbcce33ad,lever:binance,sqlite,e69a313b-0cf3-41a4-a026-856bbcce33ad,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Web/App Test Engineer,"Hong Kong, Taiwan, Taipei, Asia",https://jobs.lever.co/binance/da981b97-477a-4cd6-af88-797c6a7c0ea3,lever:binance,sqlite,da981b97-477a-4cd6-af88-797c6a7c0ea3,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,Web3 Security Data Analyst,"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/f0749ca4-eecd-4edd-b46e-10b43c40eace,lever:binance,sqlite,f0749ca4-eecd-4edd-b46e-10b43c40eace,not stated,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
lever,Binance,Web3 Security Senior Software Engineer (Java),"Asia, Taiwan, Taipei",https://jobs.lever.co/binance/0bf300ac-397b-42b2-82a0-6ededbc65057,lever:binance,sqlite,0bf300ac-397b-42b2-82a0-6ededbc65057,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Binance,"iOS Engineer (TradFi), AI","Asia, Taiwan, Taipei, South East Asia, Indonesia, Jakarta, Hong Kong, Australia, Brisbane, Australia, Melbourne, Austral",https://jobs.lever.co/binance/d6b7db41-749d-4f14-80ea-3bad022e747e,lever:binance,sqlite,d6b7db41-749d-4f14-80ea-3bad022e747e,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Gogolook,Credit Risk Data Analyst (Consumer Lending) 信用風險數據分析師,Taipei,https://jobs.lever.co/Gogolook/e916bf13-6782-4715-9632-857548a914b9,,lever,e916bf13-6782-4715-9632-857548a914b9,not stated,"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
lever,Gogolook,Machine Learning Engineer,Taipei,https://jobs.lever.co/Gogolook/53ccbfd0-9139-4ce6-be17-adb2497c518c,,lever,53ccbfd0-9139-4ce6-be17-adb2497c518c,not stated,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)"
lever,Gogolook,Senior Android Engineer,Taipei,https://jobs.lever.co/Gogolook/b0dfea37-cbe0-4166-8437-fd842a650807,,lever,b0dfea37-cbe0-4166-8437-fd842a650807,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Gogolook,Senior Backend Engineer (Anti-Scam 2B Team),Taipei,https://jobs.lever.co/Gogolook/50e5a14b-8196-4223-9e3e-5ccf1157b002,,lever,50e5a14b-8196-4223-9e3e-5ccf1157b002,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
lever,Gogolook,Software Development Engineer in Test (Backend),Taipei,https://jobs.lever.co/Gogolook/96252062-eae1-427a-a02d-1cb3de76ebaf,,lever,96252062-eae1-427a-a02d-1cb3de76ebaf,not stated,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
