company,title,location,url,source,ats,id,pay,benchmark,family,timing,score,cv_variant
仁寶電腦工業股份有限公司,【115年度研發替代役】伺服器硬體設計工程師(內湖),臺北市,https://www.yourator.co/companies/compal/jobs/47172,yourator,sqlite,47172,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,【115年度研發替代役】伺服器硬體輔助軟體開發工程師(內湖),臺北市,https://www.yourator.co/companies/compal/jobs/47175,yourator,sqlite,47175,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,【115年度研發替代役】車用電子功能安全及網絡安全工程師/主任(內湖),臺北市,https://www.yourator.co/companies/compal/jobs/47171,yourator,sqlite,47171,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,【115年度研發替代役】車用電子硬體設計工程師(內湖),臺北市,https://www.yourator.co/companies/compal/jobs/47176,yourator,sqlite,47176,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,【仁寶電腦原住民徵才專區】-研發及製造工程師/管理師/主管,臺北市,https://www.yourator.co/companies/compal/jobs/46970,yourator,sqlite,46970,"NT$ 35,000 - 60,000 (月薪)",market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,伺服器主板測試分析(BFT)工程師/主管(平鎮/楊梅) - TWIF3805,桃園市,https://www.yourator.co/companies/compal/jobs/47127,yourator,sqlite,47127,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,伺服器品保工程師(平鎮/楊梅) - TWPF4102,桃園市,https://www.yourator.co/companies/compal/jobs/47209,yourator,sqlite,47209,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,伺服器產線測試助理工程師 (平鎮/楊梅) - TWIF3804,桃園市,https://www.yourator.co/companies/compal/jobs/47128,yourator,sqlite,47128,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,伺服器組裝帶線工程師(平鎮/楊梅) - TWIF4001,桃園市,https://www.yourator.co/companies/compal/jobs/47126,yourator,sqlite,47126,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,伺服器製程工程師PE(平鎮/楊梅)-TWIF3902,桃園市,https://www.yourator.co/companies/compal/jobs/47186,yourator,sqlite,47186,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,伺服器進料品質工程師 (平鎮/楊梅) - TWPF4101,桃園市,https://www.yourator.co/companies/compal/jobs/47208,yourator,sqlite,47208,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,前端軟體開發工程師(內湖),臺北市,https://www.yourator.co/companies/compal/jobs/47190,yourator,sqlite,47190,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,網管高級工程師 (平鎮/楊梅) - TWEI2501,桃園市,https://www.yourator.co/companies/compal/jobs/47105,yourator,sqlite,47105,"NT$ 42,000 - (月薪)",market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,車電硬體設計工程師/高級工程師（內湖） - TWPR1201,臺北市,https://www.yourator.co/companies/compal/jobs/47220,yourator,sqlite,47220,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,軟體專案工程師(內湖/桃園),臺北市,https://www.yourator.co/companies/compal/jobs/47193,yourator,sqlite,47193,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
仁寶電腦工業股份有限公司,軟體測試工程師,臺北市,https://www.yourator.co/companies/compal/jobs/47018,yourator,sqlite,47018,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
伊原力科技,Salesforce AI Agentforce 顧問,臺北市,https://www.yourator.co/companies/may4s/jobs/38072,yourator,sqlite,38072,面議（經常性薪資達4萬元）,market: no benchmark for this role family,other,ft,20,en
伊原力科技,Salesforce 雲端平台開發工程師 -面試後，即獲得精緻美食禮券獎勵,臺北市,https://www.yourator.co/companies/may4s/jobs/31068,yourator,sqlite,31068,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
伊斯酷軟體科技股份有限公司,Senior Software Engineer (Quality Assurance),"台北市, 台灣",https://www.cake.me/companies/iscoollab/jobs/senior-software-engineer-quality-assurance,cake,sqlite,senior-software-engineer-quality-assurance,Monthly Salary TWD 50000~120000,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,en
住重產機股份有限公司,客服部工程師,"西屯區, 台中市, 台灣",https://www.cake.me/companies/b9e/jobs/customer-service-engineer-61d,cake,sqlite,customer-service-engineer-61d,Monthly Salary TWD 41800~47800,market: no benchmark for this role family,software,ft,20,zh
佳創生技股份有限公司,實習計畫-研發工程實習生(R&D Engineering Intern),桃園市龍潭區經歷不拘專科時薪200元以上 我們正在尋找對醫療器材產業有興趣,https://www.104.com.tw/job/6y9wb,104,sqlite,6y9wb,時薪200元以上,market: interns typically NT$200-250/hour or a fixed monthly stipend,software,now_intern,70,zh
信紘科技,北區GAS/UPW駐廠監造助理工程師/工程師,"新竹市, 新竹市, 台灣",https://www.cake.me/companies/4a4/jobs/7288ad45-fcf5-4d9a-b8f8-92312ff2452a-north-region-gas-upw-on-site-sup-23ed8cde0ac333d39570feebfd9aef,cake,cake,7288ad45-fcf5-4d9a-b8f8-92312ff2452a-north-region-gas-upw-on-site-sup-23ed8cde0ac333d39570feebfd9aef,Monthly Salary TWD 0~0,market: no benchmark for this role family,software,ft,20,zh
信義房屋 Sinyi Realty,【PropTech數位人才招募】主機網路工程師 l 資服資安管理部,臺北市,https://www.yourator.co/companies/sinyi/jobs/42188,yourator,sqlite,42188,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
信義房屋 Sinyi Realty,【PropTech數位人才招募】資深後端工程師｜實驗店,臺北市,https://www.yourator.co/companies/sinyi/jobs/43179,yourator,sqlite,43179,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,later_senior,20,zh
信驊科技股份有限公司,Engagement Manager (AI Agent 業務落地與測試工讀生),新竹市經歷不拘大學時薪196元以上 1. 業務場景對接與評估：深入了解實際業務流程（如客服、資安、供應鏈、內部運營等）,https://www.104.com.tw/job/95q40,104,sqlite,95q40,時薪196元以上,market: no benchmark for this role family,other,now_intern,70,zh
偉康科技股份有限公司,(資深)數據工程師 (Senior) Data Engineer,"松山區, 台北市, 台灣",https://www.cake.me/companies/webcomm/jobs/ca791a53-ac5a-4e2f-a72d-4f2d9e007518-senior-data-engineer-a60518fcfcc8ab3e6cfe9560723cd2,cake,sqlite,ca791a53-ac5a-4e2f-a72d-4f2d9e007518-senior-data-engineer-a60518fcfcc8ab3e6cfe9560723cd2,Annual Salary TWD 1000000~2500000,"market: ~NT$80,000-120,000/month for software engineers in Taipei",data_eng,later_senior,40,ai
偉康科技股份有限公司,Elasticsearch 數據工程師,"松山區, 台北市, 台灣",https://www.cake.me/companies/webcomm/jobs/a419c214-12ae-4bed-9ea6-91755d3972ec-elasticsearch-data-architect-48ae05d38c446d62f4a41efeb36f71,cake,sqlite,a419c214-12ae-4bed-9ea6-91755d3972ec-elasticsearch-data-architect-48ae05d38c446d62f4a41efeb36f71,Annual Salary TWD 1000000~2500000,market: no benchmark for this role family,software,ft,20,en
偉康科技股份有限公司,[RD-0025] 資深QA工程師 Senior QA Engineer,"松山區, 台北市, 台灣",https://www.cake.me/companies/webcomm/jobs/senior-qa-engineer-4fd,cake,sqlite,senior-qa-engineer-4fd,Annual Salary TWD 1000000~1500000,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,zh
儒風資訊印刷股份有限公司,資料處理 助理工程師(約聘),新北市中和區經歷不拘高中時薪206元 ■主要職務與條件: 1.資料庫處理應用,https://www.104.com.tw/job/95ks6,104,sqlite,95ks6,時薪206元,market: no benchmark for this role family,software,ft,20,zh
優式資本 UC Capital,AI 金融交易研發工程師,臺北市,https://www.yourator.co/companies/UCCapital/jobs/39318,yourator,sqlite,39318,"NT$ 1,200,000 - 3,600,000 (年薪)",market: no benchmark for this role family,software,ft,20,zh
優式資本 UC Capital,C# 工程師,臺北市,https://www.yourator.co/companies/UCCapital/jobs/39326,yourator,sqlite,39326,"NT$ 1,400,000 - 3,200,000 (年薪)",market: no benchmark for this role family,software,ft,20,zh
優式資本 UC Capital,網路工程師,臺北市,https://www.yourator.co/companies/UCCapital/jobs/47801,yourator,sqlite,47801,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
優式資本 UC Capital,軟體工程師,臺北市,https://www.yourator.co/companies/UCCapital/jobs/45686,yourator,sqlite,45686,"NT$ 1,200,000 - 3,600,000 (年薪)",market: no benchmark for this role family,software,ft,20,zh
優式資本 UC Capital,量化資料分析師,臺北市,https://www.yourator.co/companies/UCCapital/jobs/46849,yourator,sqlite,46849,面議（經常性薪資達4萬元）,market: no benchmark for this role family,quant,ft,20,ai
元大金控,元大金控-資訊安全部-SOC資安工程師,臺北市,https://www.yourator.co/companies/yuanta/jobs/47260,yourator,sqlite,47260,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
元大金控,元大金控-資訊安全部-資安分析師,臺北市,https://www.yourator.co/companies/yuanta/jobs/47261,yourator,sqlite,47261,面議（經常性薪資達4萬元）,market: no benchmark for this role family,analyst,ft,20,zh
光紅建聖股份有限公司,AI應用開發工程師 (紅樹林),"淡水區, 新北市, 台灣",https://www.cake.me/companies/0eb/jobs/d102f3b1-b3f7-4ccd-a02a-64caed4e8097-ai-application-development-engin-9876d45d986d44dab7772315834588,cake,sqlite,d102f3b1-b3f7-4ccd-a02a-64caed4e8097-ai-application-development-engin-9876d45d986d44dab7772315834588,Monthly Salary TWD 0~0,market: no benchmark for this role family,software,ft,20,zh
全家便利商店股份有限公司,系統分析師(O2O系統),"中山區, 台北市, 台灣",https://www.cake.me/companies/familymart/jobs/system-analyst-o2o-system,cake,sqlite,system-analyst-o2o-system,Monthly Salary TWD 41000.0~48000.0,market: no benchmark for this role family,analyst,ft,20,zh
冠輿智權事務所,(兼職-專利新案)資深專利工程師(本行業資歷五年以上),新北市新店區經歷不拘大學論件計酬 專利資料查詢與分析、專利技術比對、專利文件撰寫....等,https://www.104.com.tw/job/7qgib,104,sqlite,7qgib,not stated,market: no benchmark for this role family,software,now_intern,60,zh
凱特納科技股份有限公司,(擴編ing)資深後端工程師｜Sr. Backend Engineer（區塊鏈 Web3 公司）,"中正區, 台北市, 台灣",https://www.cake.me/companies/cycatena/jobs/web3-blockchain-backend-engineer,cake,sqlite,web3-blockchain-backend-engineer,Annual Salary TWD 800000~1500000,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,later_senior,20,zh
創樂科技有限公司,AI量化建模工程師,"內湖區, 台北市, 台灣",https://www.cake.me/companies/chuangle/jobs/ai-quantitative-modeling-engineer,cake,cake,ai-quantitative-modeling-engineer,Annual Salary TWD 1200000~1900000,market: no benchmark for this role family,quant,ft,20,ai
動力安全資訊股份有限公司,[EIS] Frontend Engineer 前端工程師,"內湖區, 台北市, 台灣",https://www.cake.me/companies/dynasafe/jobs/eis-frontend-engineer-front-end-engineer,cake,sqlite,eis-frontend-engineer-front-end-engineer,Monthly Salary TWD 40000~60000,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,ft,20,en
動力安全資訊股份有限公司 Dynasafe,[ADN] F5產品資安資深工程師/ 技術師 (台北),臺北市,https://www.yourator.co/companies/dynasafe/jobs/41575,yourator,sqlite,41575,"NT$ 55,000 - (月薪)",market: no benchmark for this role family,software,later_senior,20,zh
動力安全資訊股份有限公司 Dynasafe,[AI] MIS 工程師,臺北市,https://www.yourator.co/companies/dynasafe/jobs/24460,yourator,sqlite,24460,"NT$ 30,000 - (月薪)",market: no benchmark for this role family,software,ft,20,zh
動力安全資訊股份有限公司 Dynasafe,[AST] 網路工程師,臺北市,https://www.yourator.co/companies/dynasafe/jobs/24416,yourator,sqlite,24416,面議（經常性薪資達4萬元）,market: no benchmark for this role family,software,ft,20,zh
